"","gfs_full","gfs_reduced"
"GC00003634",1,1
"GC00003635",1,1
"GC00003633",1,1
"GC00003630",1,1
"GC00000418_2",1,1
"GC00000559_1",1,1
"GC00000518_1",1,1
"GC00000518_2",1,1
"GC00000518_5",1,1
"GC00002523_1",1,1
"GC00002523_2",1,1
"GC00000097_1",1,1
"GC00002253_2",1,1
"GC00002253_1",1,1
"GC00000259_2",1,1
"GC00002912_1",1,1
"GC00002058_1",1,1
"GC00000624_1",1,1
"GC00003139_1",1,1
"GC00000004_38",1,1
"GC00002397_2",1,1
"GC00000032_9",1,1
"GC00002025_2",1,1
"GC00002025_1",1,1
"GC00002797_1",1,1
"GC00003610",1,1
"GC00003611",1,1
"GC00003612",1,1
"GC00003613",1,1
"GC00003614",1,1
"GC00003615",1,1
"GC00003616",1,1
"GC00003617",1,1
"GC00003618",1,1
"GC00003619",1,1
"GC00000135_1",1,1
"GC00002065_3",1,1
"GC00002794_1",1,1
"GC00000507_1",1,1
"GC00002513_1",1,1
"GC00000229_2",1,1
"GC00002957_1",1,1
"GC00000260_1",1,1
"GC00000002_14",1,1
"GC00000002_13",1,1
"GC00000002_12",1,1
"GC00000229_1",1,1
"GC00001128_2",1,1
"GC00000004_19",1,1
"GC00000008_23",1,1
"GC00000008_24",1,1
"GC00002306_3",1,1
"GC00002675_2",1,1
"GC00002675_1",1,1
"GC00000128_1",1,1
"GC00000603_1",1,1
"GC00000048_1",1,1
"GC00000001_53",1,1
"GC00003522",1,1
"GC00002469_1",1,1
"GC00000121_5",1,1
"GC00000121_1",1,1
"GC00000121_3",1,1
"GC00000121_8",1,1
"GC00000090_5",1,1
"GC_un001_14",1,1
"GC_un001_16",1,1
"GC_un001_17",1,1
"GC_un001_11",1,1
"GC_un001_13",1,1
"GC00002580_1",1,1
"GC00000441_3",1,1
"GC00002608_1",1,1
"GC00003498",1,1
"GC00003499",1,1
"GC00003496",1,1
"GC00003497",1,1
"GC00003494",1,1
"GC00003495",1,1
"GC00003492",1,1
"GC00002782_1",1,1
"GC00003490",1,1
"GC00003491",1,1
"GC00002600_1",1,1
"GC00003056_1",1,1
"GC00000105_3",1,1
"GC00002947_4",1,1
"GC00002947_3",1,1
"GC00002947_2",1,1
"GC00002947_1",1,1
"GC00000025_29",1,1
"GC00000025_21",1,1
"GC00000025_20",1,1
"GC00000025_25",1,1
"GC00000025_24",1,1
"GC00002506_1",1,1
"GC00000013_8",1,1
"GC00003243_2",1,1
"GC00003243_1",1,1
"GC00000613_1",1,1
"GC00000052_2",1,1
"GC00000052_1",1,1
"GC00000052_6",1,1
"GC00000052_7",1,1
"GC00000052_5",1,1
"GC00000052_8",1,1
"GC00000110_3",1,1
"GC00003632",1,1
"GC00003631",1,1
"GC_un001_31",1,1
"GC00002376_1",1,1
"GC00002612_1",1,1
"GC00000414_1",1,1
"GC00000142_4",1,1
"GC00002456_1",1,1
"GC00000452_1",1,1
"GC00002925_1",1,1
"GC00001821_5",1,1
"GC00001821_4",1,1
"GC00001821_3",1,1
"GC00001821_2",1,1
"GC00001821_1",1,1
"GC00002288_3",1,1
"GC00002288_2",1,1
"GC00002288_1",1,1
"GC00002890_1",1,1
"GC00000553_1",1,1
"GC00000063_3",1,1
"GC00000063_6",1,1
"GC00000063_7",1,1
"GC00000063_4",1,1
"GC00000063_5",1,1
"GC00000091_3",1,1
"GC00000001_17",1,1
"GC00000216_8",1,1
"GC00000216_1",1,1
"GC00000216_2",1,1
"GC00000037_6",1,1
"GC00000037_3",1,1
"GC00002111_2",1,1
"GC00002111_3",1,1
"GC00000558_1",1,1
"GC00000038_7",1,0
"GC00000038_2",1,1
"GC00003553",1,1
"GC00003550",1,1
"GC00002524_2",1,1
"GC00002524_1",1,1
"GC00002799_2",1,1
"GC00002960_2",1,1
"GC00002960_1",1,1
"GC00003224_2",1,1
"GC00003224_1",1,1
"GC00000619_1",1,1
"GC00000504_1",1,1
"GC00000633_1",1,1
"GC00000011_10",1,1
"GC00000011_14",1,1
"GC00000007_6",1,1
"GC00000615_1",1,1
"GC00003025_1",1,1
"GC00002512_1",1,1
"GC00002512_2",1,1
"GC00000539_1",1,1
"GC00003786",1,1
"GC00003784",1,1
"GC00003785",1,1
"GC00003782",1,1
"GC00003783",1,1
"GC00003780",1,1
"GC00003781",1,1
"GC00003788",1,1
"GC00003789",1,1
"GC00003528",1,1
"GC00003529",1,1
"GC00003523",1,1
"GC00003527",1,1
"GC00002956_1",1,1
"GC00002956_2",1,1
"GC00000532_1",1,1
"GC00003571",1,1
"GC00003572",1,1
"GC00000088_2",1,1
"GC00000088_1",1,1
"GC00002307_1",1,1
"GC00000088_5",1,1
"GC00003787",1,1
"GC00002346_1",1,1
"GC00000087_6",1,1
"GC00000277_2",1,1
"GC00002949_1",1,1
"GC00003520",1,1
"GC00003526",1,1
"GC00003524",1,1
"GC00003525",1,1
"GC00003055_1",1,1
"GC00002640_3",1,1
"GC00002640_1",1,1
"GC00002476_2",1,1
"GC00002476_3",1,1
"GC00002476_1",1,1
"GC00003508",1,1
"GC00003509",1,1
"GC00003504",1,1
"GC00003505",1,1
"GC00003506",1,1
"GC00003507",1,1
"GC00003500",1,1
"GC00003501",1,1
"GC00003502",1,1
"GC00003503",1,1
"GC00003200_1",1,1
"GC00003200_2",1,1
"GC00002574_2",1,1
"GC00000614_1",1,1
"GC00002754_1",1,1
"GC00000246_1",1,1
"GC00000198_10",1,1
"GC00000198_13",1,1
"GC00002613_1",1,1
"GC00000092_5",1,1
"GC00002013_1",1,1
"GC00003219_2",1,1
"GC00003219_1",1,1
"GC00002400_1",1,1
"GC00002569_3",1,1
"GC00002569_2",1,1
"GC00003742",1,1
"GC00003743",1,1
"GC00003740",1,1
"GC00003741",1,1
"GC00003746",1,1
"GC00003747",1,1
"GC00003744",1,1
"GC00003745",1,1
"GC00003748",1,1
"GC00003749",1,1
"GC00003566",1,1
"GC00003564",1,1
"GC00003562",1,1
"GC00003563",1,1
"GC00003560",1,1
"GC00003568",1,1
"GC00003569",1,1
"GC00003585",1,1
"GC00003586",1,1
"GC00003587",1,1
"GC00003852",1,1
"GC00003850",1,1
"GC00003583",1,1
"GC00003588",1,1
"GC00000552_1",1,1
"GC00000003_13",1,1
"GC00003076_1",1,1
"GC00003533",1,1
"GC00003424_2",1,1
"GC00003457",1,1
"GC00000078_3",1,1
"GC00003537",1,1
"GC00003536",1,1
"GC00003764",1,1
"GC00003765",1,1
"GC00003766",1,1
"GC00003767",1,1
"GC00003760",1,1
"GC00003761",1,1
"GC00003762",1,1
"GC00003763",1,1
"GC00003768",1,1
"GC00003769",1,1
"GC00002799_1",1,1
"GC00003548",1,1
"GC00003549",1,1
"GC00003818",1,1
"GC00003819",1,1
"GC00003812",1,1
"GC00003813",1,1
"GC00003542",1,1
"GC00003543",1,1
"GC00003544",1,1
"GC00003545",1,1
"GC00003546",1,1
"GC00003547",1,1
"GC00000505_2",1,1
"GC00000505_1",1,1
"GC00000505_7",1,1
"GC00000505_6",1,1
"GC00000505_4",1,1
"GC00000224_2",1,1
"GC00000477_1",1,1
"GC00002519_1",1,1
"GC00000638_1",1,1
"GC00002955_3",1,1
"GC00002955_1",1,1
"GC00003452",1,1
"GC00003453",1,1
"GC00003451",1,1
"GC00003456",1,1
"GC00000266_1",1,1
"GC00003454",1,1
"GC00003218_2",1,1
"GC00003218_1",1,1
"GC00003455",1,1
"GC00001126_1",1,1
"GC00001126_3",1,1
"GC00000087_1",1,1
"GC00000006_4",1,1
"GC00000006_6",1,1
"GC00000009_8",1,1
"GC00000009_9",1,1
"GC00003531",1,1
"GC00003530",1,1
"GC00002673_1",1,1
"GC00003065_1",1,1
"GC00003534",1,1
"GC00000001_2",1,1
"GC00000001_7",1,1
"GC00000001_4",1,1
"GC00000001_5",1,1
"GC00000006_10",1,1
"GC00002065_2",1,1
"GC00002390_1",1,1
"GC00001123_1",1,1
"GC00003018_1",1,1
"GC00003708",1,1
"GC00003709",1,1
"GC00003706",1,1
"GC00003707",1,1
"GC00003704",1,1
"GC00003705",1,1
"GC00003702",1,1
"GC00003703",1,1
"GC00003700",1,1
"GC00003701",1,1
"GC00002607_1",1,1
"GC00003017_1",1,1
"GC00003838",1,1
"GC00003839",1,1
"GC00003834",1,1
"GC00003835",1,1
"GC00003836",1,1
"GC00003837",1,1
"GC00003830",1,1
"GC00003831",1,1
"GC00003832",1,1
"GC00003833",1,1
"GC00000535_4",1,1
"GC00000535_2",1,1
"GC00000535_3",1,1
"GC00000535_1",1,1
"GC00000236_1",1,1
"GC00002647_1",1,1
"GC00000052_11",1,1
"GC00000052_13",1,1
"GC00000052_16",1,1
"GC00000052_18",1,1
"GC00000052_19",1,1
"GC00000514_1",1,1
"GC00003244_1",1,1
"GC00003244_2",1,1
"GC00000096_3",1,1
"GC00002896_1",1,1
"GC00001976_1",1,1
"GC00003737",1,1
"GC00003138_1",1,1
"GC00002002_1",1,1
"GC00003028_1",1,1
"GC00003720",1,1
"GC00003721",1,1
"GC00003722",1,1
"GC00003723",1,1
"GC00003724",1,1
"GC00003725",1,1
"GC00003726",1,1
"GC00003727",1,1
"GC00003728",1,1
"GC00003729",1,1
"GC00002614_1",1,1
"GC00003856",1,1
"GC00003857",1,1
"GC00003854",1,1
"GC00003855",1,1
"GC00003580",1,1
"GC00003581",1,1
"GC00003582",1,1
"GC00003851",1,1
"GC00003589",1,1
"GC00003858",1,1
"GC00000149_1",1,1
"GC00001517_1",1,1
"GC00000593_2",1,1
"GC00000593_1",1,1
"GC00000621_1",1,1
"GC00002324_2",1,1
"GC00001130_1",1,1
"GC00003443",1,1
"GC00003445",1,1
"GC00003444",1,1
"GC00003447",1,1
"GC00003449",1,1
"GC00003448",1,1
"GC00003441",1,1
"GC00003446",1,1
"GC00000214_5",1,1
"GC00000214_2",1,1
"GC00000214_1",1,1
"GC00002093_1",1,1
"GC00002963_1",1,1
"GC00000466_1",1,1
"GC00000136_1",1,1
"GC00002294_1",1,1
"GC00002597_1",1,1
"GC00001130_2",1,1
"GC00003222_1",1,1
"GC00003222_2",1,1
"GC00003689",1,1
"GC00003688",1,1
"GC00003687",1,1
"GC00003686",1,1
"GC00003685",1,1
"GC00003684",1,1
"GC00003683",1,1
"GC00003682",1,1
"GC00003681",1,1
"GC00003463",1,1
"GC00003462",1,1
"GC00003461",1,1
"GC00003460",1,1
"GC00003467",1,1
"GC00003466",1,1
"GC00003465",1,1
"GC00003464",1,1
"GC00003469",1,1
"GC00003468",1,1
"GC00000632_1",1,1
"GC00000222_1",1,1
"GC00003603",1,1
"GC00003602",1,1
"GC00003066_1",1,1
"GC00002390_2",1,1
"GC00000045_1",1,1
"GC00002639_2",1,1
"GC00002518_1",1,1
"GC00002773_1",1,1
"GC00002954_2",1,1
"GC00002954_1",1,1
"GC00002785_1",1,1
"GC00003251_2",1,1
"GC00003251_1",1,1
"GC00001129_2",1,1
"GC00001129_1",1,1
"GC00003159_1",1,1
"GC00003661",1,1
"GC00003660",1,1
"GC00003663",1,1
"GC00003662",1,1
"GC00003665",1,1
"GC00003664",1,1
"GC00003667",1,1
"GC00003666",1,1
"GC00003669",1,1
"GC00003668",1,1
"GC00003058_1",1,1
"GC00000019_8",1,1
"GC00000016_6",1,1
"GC00000016_4",1,1
"GC00000051_5",1,1
"GC00000051_6",1,1
"GC00001128_r1_1",1,1
"GC00002606_1",1,1
"GC00002609_1",1,1
"GC00000115_1",1,1
"GC00000115_6",1,1
"GC00000155_2",1,1
"GC00002601_1",1,1
"GC00000063_12",1,1
"GC00000044_6",1,1
"GC00002478_1",1,1
"GC00000044_5",1,1
"GC00000044_4",1,1
"GC00002760_2",1,1
"GC00000001_82",1,1
"GC00000001_81",1,1
"GC00003245_1",1,1
"GC00003245_2",1,1
"GC00000231_10",1,1
"GC00003479",1,1
"GC00003649",1,1
"GC00003648",1,1
"GC00003643",1,1
"GC00003642",1,1
"GC00003641",1,1
"GC00003640",1,1
"GC00003647",1,1
"GC00003646",1,1
"GC00003645",1,1
"GC00003644",1,1
"GC00003429",1,1
"GC00003428",1,1
"GC00003427",1,1
"GC00003426",1,1
"GC00003425",1,1
"GC00000069_3",1,1
"GC00003120_1",1,1
"GC00002041_1",1,1
"GC00002921_1",1,1
"GC00000560_1",1,1
"GC00000560_2",1,1
"GC00000136_2",1,1
"GC00000020_3",1,1
"GC00000020_2",1,1
"GC00000136_8",1,1
"GC00002615_1",1,1
"GC00003859",1,1
"GC00002441_1",1,1
"GC00000109_1",1,1
"GC00000620_1",1,1
"GC00002254_1",1,1
"GC00003629",1,1
"GC00003625",1,1
"GC00003624",1,1
"GC00003627",1,1
"GC00003626",1,1
"GC00003621",1,1
"GC00003620",1,1
"GC00003623",1,1
"GC00003622",1,1
"GC00000198_5",1,1
"GC00000198_6",1,1
"GC00000198_1",1,1
"GC00000198_2",1,1
"GC00000036_1",1,1
"GC00002923_1",1,1
"GC00000502_1",1,1
"GC00000426_1",1,1
"GC00000587_1",1,1
"GC00000587_2",1,1
"GC00002100_1",1,1
"GC00002100_2",1,1
"GC00000007_16",1,1
"GC00000004_26",1,1
"GC00000004_22",1,1
"GC00000004_23",1,1
"GC00000131_4",1,1
"GC00002790_1",1,1
"GC00002790_3",1,1
"GC00002599_1",1,1
"GC00000503_2",1,1
"GC00000503_5",1,1
"GC00000537_1",1,1
"GC00003070_1",1,1
"GC00002776_1",1,1
"GC00000264_1",1,1
"GC00002953_1",1,1
"GC00002779_2",1,1
"GC00000136_11",1,1
"GC00000136_10",1,1
"GC00003607",1,1
"GC00003606",1,1
"GC00003605",1,1
"GC00003604",1,1
"GC00003066_2",1,1
"GC00003066_3",1,1
"GC00003601",1,1
"GC00003600",1,1
"GC00003609",1,1
"GC00003608",1,1
"GC00000004_2",1,1
"GC00000004_9",1,1
"GC00001124_3",1,1
"GC00001124_1",1,1
"GC00000607_1",1,1
"GC00000063_18",1,1
"GC00000063_14",1,1
"GC00000063_17",1,1
"GC00000061_10",1,1
"GC00000431_1",1,1
"GC00002422_1",1,1
"GC00000571_2",1,1
"GC00000571_3",1,1
"GC00000025_18",1,1
"GC00000571_1",1,1
"GC00000025_16",1,1
"GC00000025_17",1,1
"GC00000025_14",1,1
"GC00000025_13",1,1
"GC00002605_1",1,1
"GC00003011_1",1,1
"GC00000008_18",1,1
"GC00000265_1",1,1
"GC00002645_2",1,1
"GC00002645_3",1,1
"GC00003584",1,1
"GC00000402_2",1,1
"GC00003680",1,1
"GC00000402_4",1,1
"GC00000150_2",1,1
"GC00002891_1",1,1
"GC00000121_6",1,1
"GC00003421",1,1
"GC00002946",1,1
"GC00000710_4",1,1
"GC00000016_8",1,1
