gene_count,theta,rho,d0,t0,d1,t1,d2,t2,d3,t3,d4,t4,d5,t5,d6,t6,d7,t7,d8,t8,d9,t9,d10,t10,d11,t11,d12,t12,d13,t13,d14,t14,d15,t15,d16,t16,d17,t17,d18,t18,d19,t19,d20,t20,d21,t21,d22,t22,d23,t23,d24,t24,d25,t25,d26,t26,d27,t27,d28,t28,d29,t29,d30,t30,d31,t31,d32,t32,d33,t33,d34,t34,d35,t35,d36,t36,d37,t37,d38,t38,d39,t39,d40,t40,d41,t41,d42,t42,d43,t43,d44,t44,d45,t45,d46,t46,d47,t47,d48,t48,d49,t49,d50,t50,d51,t51,d52,t52,d53,t53,d54,t54,d55,t55,d56,t56,d57,t57,d58,t58,d59,t59,d60,t60,d61,t61,d62,t62,d63,t63,d64,t64,d65,t65,d66,t66,d67,t67,d68,t68,d69,t69,d70,t70,d71,t71,d72,t72,d73,t73,d74,t74,d75,t75,d76,t76,d77,t77,d78,t78,d79,t79,d80,t80,d81,t81,d82,t82,d83,t83,d84,t84,d85,t85,d86,t86,d87,t87,d88,t88,d89,t89,d90,t90,d91,t91,d92,t92,d93,t93,d94,t94,d95,t95,d96,t96,d97,t97,d98,t98,d99,t99
9000,4500,0.6000000000000002,10371,33443,12126,43005,8191,26859,12762,42816,11464,40373,12739,45953,14452,52311,16366,54599,15408,53262,15566,58485,15634,60024,19766,79315,8612,28398,12337,39423,17801,72384,10170,33196,17438,68829,12622,43126,21998,88783,14174,50937,24287,100508,14786,55361,10098,34648,12521,40897,25314,108042,10711,35744,13882,44739,17344,64059,17243,66871,14780,52155,16212,60320,25099,105238,11549,40164,12222,44031,12903,46902,7741,22999,18055,69074,12445,42915,12389,45934,17324,68031,12334,43857,10224,33735,26531,114824,19340,77251,9904,33910,9785,33405,15870,63146,13193,46190,9716,30473,19325,79806,14912,57824,24635,103355,15915,57532,19073,77751,16271,62231,19312,74587,10533,34946,5784,17169,9274,28478,21351,87112,13519,45977,11798,40238,13674,49029,11054,34869,14746,56374,17997,62599,14343,52013,18178,72168,31248,137197,14188,52809,9453,29994,13414,49488,11580,40762,11652,38561,13635,46623,14655,51058,13638,51314,11023,36122,9984,33626,10556,35773,5937,18023,14275,52201,9787,33724,9172,30526,19291,75647,26867,114323,9466,30479,6079,18359,16162,62615,19941,81099,18039,70590,19917,81789,13945,47928,16487,56327,18361,74052,12902,46663,13751,50472,12370,42955,14359,52616,16993,66423
9000,4500,0.6500000000000001,13040,51987,8115,29060,8143,31463,15918,67298,10452,38492,9629,37764,11393,44273,12416,47126,10305,41500,14324,54704,13591,55291,12526,49817,9839,36634,13210,55497,16525,71073,7030,23754,16353,71658,17401,77323,7543,27375,7837,29185,11572,47852,14607,57925,8284,31188,10282,36568,14483,58704,17466,74279,7006,25326,9539,36292,17976,80329,13232,55602,18810,83814,18171,82588,19742,89355,8977,32342,10716,42290,21183,97753,18111,79642,10701,43417,18452,83784,15064,65078,11617,47176,13139,54863,11417,46935,9157,33398,14380,60539,13200,53022,20076,91758,16801,76322,10277,40803,11866,45984,18036,80725,15716,68309,12651,49847,10240,38691,11790,44681,20559,96382,13836,57178,10141,39895,6795,24517,7407,26519,2713,8476,17646,79227,9380,35721,13447,57512,13669,55431,10483,36923,6048,20426,9224,34108,10092,39399,18654,86267,16087,69866,15722,59198,9717,37284,11387,41878,12047,46627,19918,90429,9150,33580,15052,65697,14685,59782,9526,34934,8804,30009,11586,44714,15991,67266,19628,88837,16530,71426,12788,49463,11880,46695,7622,27717,20965,97930,7979,27255,10667,42064,16601,73430,10033,36181,11530,44175,11447,44935,12896,48170,13715,54744,10929,41804,21643,98585,18506,84797
9000,4500,0.7000000000000002,10411,43212,8355,32619,9138,37649,10635,45762,11364,47192,10142,45537,11382,48310,17553,88001,11482,50255,19369,97421,13937,66462,10902,45825,7533,32400,15665,75621,10411,46733,16488,81395,14980,68911,13071,58451,12055,53833,11474,53947,9731,43108,10173,43566,10990,44659,10438,44669,23627,123277,13495,64349,6655,27721,12011,53927,12552,57246,5343,21020,10294,46338,15375,74708,12463,58050,9057,36362,11930,56543,9771,42428,23787,124136,9737,41184,14321,67053,10334,46513,9270,38822,24013,124981,15082,73996,4211,16157,9763,40899,12521,56551,10605,48692,32012,171873,16145,78849,16128,78852,23391,121800,10840,49542,13334,63471,6231,24000,11949,54713,7362,29675,8323,33885,5152,19746,7863,33572,13683,65368,6541,26733,11388,50384,9209,37517,9313,39938,20539,106594,11221,51310,13268,58840,10878,44883,11492,51149,11292,45525,14562,68884,15099,73607,12766,59477,7175,30510,11130,45932,10164,43451,20940,107571,10109,45137,10117,43080,15434,76685,15856,78650,11549,49749,20038,101048,14817,71640,9974,44872,11314,48530,7554,32910,9622,41673,7873,34851,12087,58220,13680,66674,20307,103531,12794,60865,14802,73190,8252,36931,10076,42633,12361,58288,20440,104881,14529,69697,27183,143375
9000,4500,0.7500000000000002,6955,29067,6503,29296,7537,35280,7254,34358,12097,62791,10051,50723,10564,51389,13146,62967,12827,67628,12931,68729,24651,142877,15344,83562,16311,87909,11331,54262,7103,32899,16692,91370,8673,39913,13651,73901,9653,45408,11149,53908,16463,90339,14660,79003,15608,83644,18822,103874,4949,20981,10412,51602,16127,86050,12707,67256,8121,40920,5382,22726,13476,72627,10904,56445,25702,149035,12590,66915,11039,58719,6778,29833,9353,45518,11531,60459,7277,32081,7615,35499,11633,59588,7508,32451,11480,58865,9847,46171,11200,57620,14709,79100,11925,58746,10338,48747,21592,123044,12023,59654,6387,26724,9685,47401,8483,41882,16872,91930,7294,34047,8266,38519,15635,86104,21810,125648,9079,42438,14719,79830,11265,55517,11816,59099,9584,47049,14687,77160,15380,82833,11834,61398,8143,36168,15171,82046,10920,55313,11232,51665,12870,66445,9307,44385,10516,50952,16241,88301,7566,34287,20427,115871,19918,111576,11019,53825,28197,163729,10689,49835,21811,122039,14513,76776,10837,53336,14010,73017,16143,89388,13816,75310,19953,114228,8533,39260,8756,41426,19586,110010,15909,85164,9971,49145,12488,64157,17299,93664,11227,56612,12468,63361,11089,56075,13078,70727,17291,95582,23410,134262
9000,4500,0.8000000000000002,8268,43553,7236,35328,8036,40732,14815,86171,10898,56859,10242,56372,10480,58071,10669,60603,11618,66986,5617,25961,12753,74701,14845,89521,8756,46804,13366,77659,9130,48465,14620,87590,18863,113491,6198,29675,9960,54319,5091,25171,7647,39577,11343,63132,20761,128037,9455,50308,7617,39899,14395,87736,11861,64020,12451,68841,11471,65873,8475,44436,15429,92306,9799,54105,6895,35729,11929,67070,9930,53856,14505,86014,17112,102921,11919,68886,6669,31881,9272,49039,7281,37733,9266,49593,17190,105832,11743,67546,11347,65004,9265,48740,11128,61649,7135,35874,12427,71972,17749,107534,11526,64441,10028,53876,13586,81037,10938,58251,10741,61159,11214,64672,10278,57116,13654,78799,22170,137787,8737,46831,8646,46341,15521,93168,5450,25128,5940,28102,16796,102040,12073,69803,14059,80527,10789,54540,12386,73178,4912,23523,11565,66578,7541,39292,10391,58301,17395,107359,16327,96931,9439,53212,10964,59710,11080,61758,8625,45140,10299,53474,7608,39653,12033,69184,13674,75489,5926,28991,17365,104835,13508,78378,7404,36087,12180,67087,14789,88840,7219,35130,8627,47010,8335,44083,16223,96829,9878,53618,14901,88723,18747,116470,10633,58840,9983,56254,12424,71609,14759,87092
9000,4500,0.8500000000000002,7600,44711,8277,49191,7185,39097,6787,37851,8444,47364,7326,44451,8358,49113,9786,60259,12235,75536,10764,68038,12140,76229,12146,77915,15012,97000,11159,69053,3655,19255,7777,45275,10282,60724,9450,56379,4237,22825,7960,46550,10347,60876,5481,29775,12367,78989,15856,96777,22223,151587,15420,100994,9959,58702,22601,157002,10229,60736,17738,116573,13576,85790,13145,85628,10646,67200,8817,52975,5977,32128,11806,75322,4766,25238,12569,79798,8873,49701,20244,137713,10496,65464,8917,50836,5264,29766,8244,47695,18521,125369,13113,82329,19417,131640,9646,56008,12890,81437,19017,127952,11782,75909,9838,59215,4810,27174,8480,50439,9266,55035,8688,50362,9695,58008,18107,121423,7881,45559,6815,38514,9147,53057,14597,93326,11632,74687,5620,31620,8272,44894,16824,113673,15479,100094,7189,42891,8107,48358,10239,63046,17789,116167,7929,48111,9170,55981,9242,54213,8509,51234,9482,58339,17435,117191,15259,100817,9079,52986,24220,164958,11219,69711,12485,77076,15998,106442,16507,109866,7780,41769,14856,96420,8297,49071,3646,18529,11585,67970,7715,46570,12757,80700,10715,64079,24549,167899,11101,69237,22650,152182,18190,120689,15402,101230,22566,154170,16443,108165,18295,121338
9000,4500,0.9000000000000002,5277,31295,3762,20958,8282,49347,5297,30942,6092,37030,8495,53736,9695,64031,10274,67831,9714,66300,13603,93914,8027,48636,11537,81520,12735,86223,11250,77445,11969,83590,12133,82661,14153,100239,7765,47041,15415,111667,9146,60703,7357,44661,11812,82633,16243,111637,9583,62768,10806,73566,9895,64509,11168,77065,15201,109431,5780,33687,11293,76120,6391,38089,9997,69167,8710,57867,11879,81844,15073,105283,15391,111104,16632,120842,10851,72704,3165,17459,2766,15458,7473,46979,7832,50739,8691,58338,12552,88017,10704,72754,20428,153255,11356,80038,10198,68023,6378,39903,8383,54083,7876,51454,11318,78697,7065,42660,12247,81887,14388,102783,17743,128379,6057,36348,9417,62028,16008,114702,18837,139313,9078,58163,6810,43971,8505,56459,6655,40213,8646,57025,11090,69122,12480,84980,9150,58612,7261,46654,13007,92156,11254,75221,10197,67567,6228,39431,9452,63162,6341,37531,15468,110054,13124,90450,13768,95574,9184,58762,4304,26198,10710,72420,4657,26982,4098,22589,8140,51256,9176,62211,10623,72486,11242,77393,5148,28227,8539,56522,8370,53702,5463,33081,6589,39347,9806,60504,8930,58326,8420,56318,11687,80660,12899,89512,17539,130236,11177,74130,11770,79026
9000,4500,0.9500000000000003,5599,36017,4316,26950,4421,27260,4695,29559,5795,36209,8359,60123,5463,38804,7478,54002,5212,34366,9304,63064,8252,59688,8854,61516,5667,37009,7326,51194,11256,83035,7613,53314,10486,77488,10187,71939,10191,75445,13947,107570,12038,90230,6468,44198,11082,82341,9498,68057,6803,44701,6272,42872,7862,54580,13884,102812,5979,41050,18485,145444,9873,72124,10122,73115,12604,96597,14418,111954,9176,68243,8307,58836,6237,43054,13731,107086,2535,15116,6141,39994,4992,32189,10839,80143,13693,106041,7419,52085,12991,100178,7878,57182,11624,88762,9139,65158,14470,112696,11686,89653,9881,69066,10107,70913,8469,60864,13718,102884,15497,120654,7935,55156,4320,26234,11571,85449,6894,48982,12923,98236,9676,69440,10259,75773,7955,56315,7512,53137,17345,137233,7074,49416,16340,128565,10005,74131,8038,54499,5934,39521,8516,58384,10865,79742,11723,83660,13939,108326,8769,63168,8279,59534,6815,46802,5730,37962,7784,55478,6162,41524,10134,71656,8488,56318,4026,25342,5631,39048,15270,119933,4004,26242,5642,38424,9530,71263,7718,55014,11047,81629,11388,80758,7796,55882,8005,57146,9915,72747,7085,43911,11515,83750,8230,58066,13149,101370,9595,68710,17941,139725
9000,4500,1.0000000000000004,4638,31955,4672,31257,6879,49870,7199,54337,11391,94938,6786,53324,8333,62475,8818,67998,8688,65921,4879,35018,12450,103645,11057,87994,10356,85378,11989,98835,6097,43125,7092,52065,6995,52807,7438,55141,11395,93879,14623,122814,10730,85118,10166,77525,11142,89093,9867,78632,8363,66573,10731,86582,5770,41078,8121,63079,8506,66608,13461,109873,10126,79873,21213,181106,5910,44272,10826,83455,7463,58755,5679,41762,8140,62238,12234,101136,7991,59493,8338,64927,6563,50908,9413,76477,13293,111209,7423,56800,15933,136160,7472,54731,6518,49399,10075,81119,14084,115847,4421,31899,4974,35515,8968,69174,13114,109058,9996,80933,8434,65830,4118,28720,6615,49947,17201,144849,12656,104703,7486,56100,7153,51667,6633,45888,17898,152877,5605,37175,7587,59681,15381,129887,6371,44912,7132,53412,9329,69713,8452,63213,5863,43551,8241,61158,28146,243290,8292,65308,15767,125012,11832,98400,12329,99731,6066,44552,10831,87995,5229,39118,6577,47351,9355,72704,10635,82353,11576,94247,20556,176370,13798,114585,9624,75007,3867,25556,4201,28726,7023,52576,6937,50879,14829,125259,8088,61264,9563,76894,13025,107502,11398,91095,11293,92295,14662,120599,13737,114338,22887,195251
9000,5000,0.6000000000000002,11176,33266,14652,43864,11469,29492,9623,26928,10673,29078,11374,32414,11879,34474,12127,33956,16157,49321,16945,49962,19439,63809,18598,58666,19726,67377,13534,43066,18484,62559,12924,36149,24470,88623,19029,62264,19287,62331,22103,78507,26179,97450,28983,108685,21641,75621,15662,51603,7263,19098,10510,30174,19242,66607,15558,46335,23101,73073,15788,50596,13380,38853,21648,74299,14707,41965,11305,31721,30435,111786,21314,73770,20382,61964,19004,65378,26876,98698,27165,100122,20461,60662,15751,50659,21158,74518,15448,50543,7240,19190,11601,33658,15189,48467,14310,45016,15233,49220,16504,53929,17123,55102,17995,61665,11433,34148,22636,79392,19660,64067,9220,24069,19495,67003,9605,28381,12009,34628,19929,68686,16625,52204,8637,22770,32633,125799,12366,35524,31649,119762,16388,49757,13171,36593,13205,41402,19643,65169,24417,88215,14255,43408,12711,38297,11480,34480,17645,58950,12429,36780,18214,61830,12531,34844,26404,96079,11907,33360,5684,13954,14852,41261,12364,35503,25971,94372,19270,65185,10393,28045,9185,25099,11463,32164,17261,56870,16042,48602,29592,111489,16291,50731,19340,66536,22226,77747,17026,54861,23111,81748,16366,48520,22691,77694,37382,145185,34363,132588,27718,104991
9000,5000,0.6500000000000001,6964,19957,9778,29817,12311,41726,11933,42555,20335,79806,15592,53735,17691,67071,17068,61776,14341,52382,17491,67699,20467,73692,18236,70569,15502,51571,19864,77953,12709,42851,19632,78110,12545,44425,19143,73705,11449,35004,17738,65834,17282,62191,17871,66317,16847,59770,16399,59772,16539,59946,14540,47792,15972,54772,14808,51559,17311,66025,17884,68179,9441,28271,12202,40124,10379,33164,16150,60611,24141,95261,19340,76937,9182,27249,17207,59190,23596,95667,12637,40573,17792,63532,18435,63220,14586,51167,15598,55539,14960,55884,17511,65053,18648,65375,18586,71209,13985,49406,13494,46594,12372,41854,12807,43567,15166,53513,10305,33236,10246,31468,28282,116610,12654,44282,28753,118001,21386,85616,6682,19222,20196,78781,23457,92189,19236,73574,17238,64478,14376,45784,9933,31406,20228,76985,19889,77125,19161,64717,15323,55851,13685,49689,12610,44012,15602,52871,16167,60307,12780,44749,15195,54329,23461,94848,18838,71631,12583,44360,16383,61276,14266,49276,32105,135701,14921,55062,11622,35886,6845,20143,17566,64817,12087,41863,9507,30181,15123,56037,13788,48200,22533,90040,6280,18059,17186,61846,33998,144070,20420,81086,18421,68872,18282,68922,17189,57279,16873,57740,23384,93434
9000,5000,0.7000000000000002,10802,39190,12667,44266,18633,79840,14933,60650,16946,66904,16433,69936,17843,73446,15866,66636,15886,66916,18940,76839,18006,76014,31311,145968,21545,91830,13529,51145,20784,89384,20637,91319,14382,51298,17637,73288,12679,47277,12553,47368,15176,58790,13932,57276,17556,74953,13594,53880,18024,73817,13231,51617,14372,54614,17989,78287,24130,102662,16173,66410,16769,72461,10420,35518,13443,46799,18462,79701,29805,136758,9711,35944,15282,59131,14847,60535,14494,59082,21358,94281,36047,169090,15947,62498,24542,111639,34429,161823,22023,94444,19003,81104,18097,76065,29843,138475,15605,65507,18490,77818,16852,69589,25174,112455,10538,37686,9598,35707,14504,58399,12606,49840,17757,75038,8440,27111,11773,42044,13860,54194,16794,70985,14131,57503,11156,44759,16439,61499,13602,54002,19829,86785,16300,67037,5347,16941,11684,42913,9372,31997,13288,51253,12328,45843,19868,84206,10735,39359,10852,37679,24553,109845,21215,92799,15919,65961,11091,40118,15414,60617,23894,104969,9520,35310,27583,124515,14366,59555,15982,67207,29451,135484,11908,45328,20818,83098,14881,59355,11232,39683,15496,65406,17520,75469,15344,63292,13916,56386,17044,69149,20343,88389,13539,49626,15474,61177,25210,110220,16104,67423
9000,5000,0.7500000000000002,7326,28431,13752,61765,10270,41153,12019,50087,12226,52348,15690,71502,13041,54637,13803,62569,14725,64569,20376,98621,12221,53337,15214,70740,16571,75616,18898,91433,10445,42190,19772,95241,9666,36886,15689,68605,13034,54993,15307,69381,17426,80844,13177,58237,20945,98175,8354,33681,14213,63443,11159,47502,17563,82004,24256,120267,14916,66469,11590,48568,9865,41678,10030,42482,14888,68828,12845,52697,14334,65850,12899,57072,16116,75495,9822,41014,14219,64317,22807,113132,21297,98336,18649,88496,12471,51911,12341,54757,19718,96016,10457,45732,9072,37580,9660,40318,15990,72960,14061,64053,11206,46726,31234,159678,11684,50583,28613,145613,17685,81177,12222,52164,13457,59929,8706,34585,12768,56085,20879,101490,10752,46448,17923,85623,22096,108761,11671,48802,14691,67181,14002,57004,17813,78339,30953,157723,10591,42950,10810,47193,16830,72949,17650,78742,9861,37051,25341,126113,19293,92322,30099,153428,12154,51385,19780,95265,9495,36502,13471,60192,14671,65172,13962,63612,14752,65589,10138,42565,18135,86529,10715,43515,13094,55722,10503,42432,13259,59786,10605,42796,12979,58543,12291,52045,20452,99122,19055,91856,14757,67101,22377,111133,16490,75880,13986,62508,31770,162289,28091,140757
9000,5000,0.8000000000000002,8706,37305,6396,26715,7538,31543,7352,32268,8226,36467,9083,38441,9098,41138,9680,41810,16423,84359,10747,49611,10680,51519,14694,69090,8412,35576,15075,75801,10418,47259,8727,37499,11083,52031,10142,46027,9076,37738,17841,94507,13177,64193,20345,107812,16649,86174,10409,48455,10841,50032,27133,147213,11198,53514,22021,117916,9500,42112,16789,86429,13046,63375,15757,78321,10780,52098,21586,115825,12981,59423,9552,42858,17979,95885,18708,98087,21955,118175,16090,79680,7982,33765,9674,44822,17444,90598,11438,55195,17116,88251,13667,65550,11177,49050,15287,75628,14143,64841,16871,88517,9248,42651,10101,45897,17471,87509,15224,77237,10665,49951,13173,65558,11602,57812,15313,79755,9856,46567,10540,46685,12018,56768,23471,127848,8076,33178,11615,54594,12288,53708,11036,52367,14798,70843,14248,70485,13129,66650,15181,77238,18660,97759,24525,133499,8579,38623,10098,44671,10561,45090,7221,29877,14098,69351,16324,79879,11236,52187,16305,85561,20439,108657,22676,121697,17001,87991,10605,46346,14564,72416,19442,99863,8406,34581,15804,82381,16822,87981,12650,61897,11234,51046,25083,137232,11951,56532,13223,66052,10599,44888,19027,101520,20036,105912,19647,105696,24728,134983,17400,91439
9000,5000,0.8500000000000002,6791,32999,11338,56835,9508,46237,14435,80795,10128,49425,14903,82519,12288,64712,13129,69507,13974,73635,12135,65130,11405,60369,14935,83649,15491,87908,16195,92206,16287,92295,12800,68517,9533,45183,11947,62290,10906,57171,20518,119802,8830,42855,9292,44511,15940,89906,10262,49565,13667,73763,15152,84136,6298,29426,11611,60890,16626,86076,11796,61744,7556,35206,4046,17512,12302,62745,18360,104280,13306,71883,13995,73575,7082,34387,19808,115408,3871,16723,18707,108300,16266,87109,11361,62151,18798,103459,12790,67504,19793,113566,15883,88110,4698,20137,8101,39530,19279,113330,19824,115166,19707,115283,10093,51919,15453,88852,11575,62533,22543,126488,14126,77507,9129,43245,7587,34907,12211,63852,15194,82388,8255,39295,14924,82753,9162,42223,15150,81324,9387,46955,10658,55251,22651,135096,12818,70082,12397,67029,16109,91501,8320,39444,11335,59269,9734,44989,11944,59926,15241,86080,8922,44116,13138,64867,9352,48497,11383,58961,10222,52595,11410,58552,10307,52228,6623,31681,11676,61758,12200,66091,17154,98246,12275,63155,13837,76280,32311,196953,15517,86572,13199,71096,12664,68669,8475,41658,14103,76477,7877,38988,12798,69055,15629,87163,15074,85813,12508,66746,29561,175918
9000,5000,0.9000000000000002,8080,44793,5824,28038,8851,48938,10726,55454,7298,36807,7594,40697,8533,46173,7759,39455,7819,40198,11743,66478,12368,72402,11113,66238,14149,85620,14939,86998,9869,57320,13195,77519,13452,79495,18529,117284,16804,102710,13791,83825,20994,132463,11877,68093,16526,101669,11631,67544,9415,53437,15572,95163,10855,63986,21476,137206,10638,62608,11785,69196,10554,59470,9477,50483,12526,69386,15927,93597,12443,73926,15471,96558,5388,26272,6355,32896,13409,77598,12272,72736,8139,45254,20932,134754,11276,62589,12515,74544,10600,56550,10934,59693,20274,128017,6959,36246,9863,55433,8958,48188,20066,125042,12497,70866,15717,96119,13210,78060,21570,135638,9733,55472,9519,51984,10993,59539,10104,53075,12478,73459,11338,63214,15063,90657,7609,40916,11569,66799,11969,66924,14145,77556,22253,139924,12264,72247,11819,69498,9600,49272,16580,99864,9796,52168,10084,54260,7036,35514,12631,74316,13372,80403,9051,49301,20081,126374,16731,101025,8607,44727,18865,118480,14135,84520,7073,37278,11831,69544,11343,65247,10597,62029,16618,101870,12042,67303,9933,52922,13900,85007,23724,150372,6555,33105,12263,67640,13399,76439,18293,114256,23958,152644,12238,68754,17585,109788,21091,133640,24844,157163
9000,5000,0.9500000000000003,8222,49068,10965,68483,7590,42958,7113,42126,8162,44363,8386,50814,8917,53567,8882,49472,10190,63350,10187,63660,12035,75931,13463,88947,13173,87101,11993,76630,9068,53664,14171,93360,14119,95322,10756,67522,17401,113904,10202,64352,10041,60643,12625,82491,9625,56759,12731,82419,12689,81711,8094,48332,8113,45196,8741,52151,16505,105988,9536,55537,14248,92222,11123,66569,14312,92801,8811,54177,9067,50687,11330,72375,8718,53878,12124,78711,8733,53695,15214,98801,7889,46477,13939,91575,13782,90533,12083,72129,8676,52735,10311,60620,6911,39996,8242,46438,5375,29095,14700,97876,16496,109498,13122,82127,15991,104907,10805,68423,12552,81496,10908,68005,12431,75054,11493,69568,10585,61346,15767,105131,13242,86020,15701,106056,11072,70224,8400,49967,9158,57505,6613,37616,21829,143015,7247,43001,6665,36590,15057,98915,15640,101058,13097,83644,6330,36516,10498,60801,11062,69400,10277,61861,9885,56941,15618,104796,7706,43668,10342,61625,9569,58013,14266,94055,24082,164587,9175,53496,11630,72573,10304,64826,16559,111349,8378,50765,9704,58951,10118,61052,10237,64721,16236,106487,12679,81431,8063,50239,15366,102676,16368,108186,15579,100865,15126,99295,14394,91280,17851,118689
